order_id,order_date,region,category,customer_segment,is_returning_customer,quantity,unit_price,revenue,is_returned
60,2025-08-01,South,Office Supplies,SMB,False,3,403.2,1209.6,False
1425,2025-08-01,South,Furniture,Enterprise,False,5,333.31,1466.564,False
505,2025-08-01,North,Toys,Enterprise,False,1,468.58,515.438,False
788,2025-08-01,North,Toys,Mid-Market,True,9,378.7,3408.3,False
1978,2025-08-01,South,Toys,Mid-Market,True,3,132.75,398.25,False
1850,2025-08-01,West,Electronics,Enterprise,False,4,182.55,602.4150000000001,False
1949,2025-08-01,North,Office Supplies,Enterprise,False,3,373.87,1028.1425,False
1565,2025-08-01,South,Furniture,SMB,False,2,497.96,995.92,False
1852,2025-08-01,North,Office Supplies,Enterprise,True,2,413.86,682.869,False
91,2025-08-02,North,Apparel,SMB,False,2,426.89,853.78,False
673,2025-08-02,West,Apparel,SMB,False,2,96.63,193.26,False
1353,2025-08-02,South,Furniture,SMB,False,7,198.66,1390.62,False
1625,2025-08-02,South,Office Supplies,SMB,False,8,268.21,2145.68,False
1339,2025-08-02,West,Office Supplies,Mid-Market,False,2,336.82,673.64,False
658,2025-08-02,South,Office Supplies,SMB,False,7,121.48,850.36,False
1892,2025-08-02,East,Apparel,Enterprise,False,4,177.0,681.45,False
866,2025-08-02,West,Toys,SMB,False,5,179.26,896.3,False
911,2025-08-03,North,Electronics,SMB,False,9,207.49,1867.41,False
453,2025-08-03,South,Apparel,SMB,False,1,282.91,282.91,False
9,2025-08-03,West,Toys,SMB,False,8,205.92,1647.36,False
57,2025-08-03,North,Apparel,SMB,False,9,473.05,4257.45,False
1076,2025-08-03,East,Electronics,Enterprise,True,4,143.57,552.7445,False
999,2025-08-03,West,Toys,SMB,False,6,14.46,86.76,False
1170,2025-08-03,East,Office Supplies,SMB,False,4,277.79,1111.16,False
294,2025-08-03,South,Office Supplies,Enterprise,False,4,236.51,910.5635000000001,False
394,2025-08-03,North,Apparel,SMB,True,2,444.43,888.86,False
981,2025-08-03,West,Furniture,Mid-Market,False,6,122.5,735.0,False
1096,2025-08-03,South,Electronics,SMB,False,6,328.65,1971.9,False
1705,2025-08-03,South,Office Supplies,Enterprise,True,2,69.08,151.976,False
1220,2025-08-04,South,Furniture,Enterprise,False,2,232.43,511.34600000000006,False
1180,2025-08-04,East,Office Supplies,Mid-Market,True,7,329.38,2305.66,False
1072,2025-08-04,North,Toys,Enterprise,True,5,443.7,1952.2800000000002,True
88,2025-08-04,East,Apparel,SMB,True,4,299.25,1197.0,True
677,2025-08-04,East,Toys,SMB,False,6,168.53,1011.18,False
832,2025-08-04,East,Electronics,SMB,False,5,281.35,1406.75,False
1761,2025-08-04,South,Toys,SMB,False,1,115.76,115.76,False
1510,2025-08-04,North,Apparel,SMB,False,6,188.04,1128.24,False
560,2025-08-05,East,Furniture,Enterprise,False,2,483.81,1064.382,False
421,2025-08-05,West,Electronics,SMB,False,7,443.23,3102.61,True
425,2025-08-05,North,Apparel,Enterprise,True,5,213.86,940.9840000000002,False
404,2025-08-05,South,Electronics,Enterprise,False,5,383.43,1897.9785000000002,False
1513,2025-08-05,East,Furniture,Mid-Market,True,4,276.02,1104.08,False
475,2025-08-05,South,Electronics,Mid-Market,False,6,487.23,2923.38,False
1054,2025-08-05,South,Furniture,Mid-Market,True,1,239.58,239.58,False
1350,2025-08-05,East,Toys,SMB,False,5,328.27,1641.35,False
1928,2025-08-05,North,Office Supplies,Enterprise,True,4,281.2,1082.6200000000001,False
64,2025-08-05,South,Toys,SMB,False,7,79.85,558.95,False
357,2025-08-06,East,Apparel,Enterprise,False,5,469.5,2324.025,False
653,2025-08-06,West,Apparel,SMB,True,6,57.02,342.12,False
98,2025-08-06,East,Office Supplies,SMB,False,2,422.81,845.62,False
1162,2025-08-06,North,Furniture,Enterprise,False,2,142.35,313.17,False
51,2025-08-06,South,Furniture,Mid-Market,True,2,67.04,134.08,False
1677,2025-08-06,South,Furniture,Enterprise,True,2,15.81,26.0865,False
167,2025-08-06,East,Electronics,Mid-Market,False,5,294.45,1472.25,False
1531,2025-08-06,South,Furniture,SMB,False,4,69.14,276.56,True
853,2025-08-06,East,Electronics,Enterprise,True,2,65.31,107.76150000000001,False
1267,2025-08-07,South,Electronics,Mid-Market,False,4,44.99,179.96,False
1014,2025-08-07,South,Toys,Mid-Market,True,9,372.82,3355.38,False
1842,2025-08-07,East,Office Supplies,Enterprise,False,3,488.06,1342.1650000000002,False
252,2025-08-08,South,Electronics,Enterprise,True,1,168.71,92.79050000000001,False
159,2025-08-08,South,Office Supplies,Enterprise,False,2,424.22,933.2840000000001,False
1920,2025-08-08,North,Office Supplies,Enterprise,False,4,285.26,1098.251,False
540,2025-08-08,South,Toys,Enterprise,True,1,217.29,239.019,False
533,2025-08-08,South,Furniture,SMB,False,2,355.16,710.32,False
489,2025-08-08,South,Electronics,Enterprise,True,4,465.28,1535.424,False
1429,2025-08-08,West,Office Supplies,Enterprise,True,4,91.85,353.62250000000006,False
1544,2025-08-08,North,Furniture,Enterprise,False,3,250.71,689.4525,False
1626,2025-08-08,South,Toys,SMB,False,9,281.24,2531.16,False
351,2025-08-08,East,Apparel,Mid-Market,True,4,73.33,293.32,False
737,2025-08-08,South,Apparel,Enterprise,False,2,364.72,802.3840000000001,True
1871,2025-08-09,East,Toys,Enterprise,False,3,81.93,225.3075,False
1411,2025-08-09,South,Office Supplies,Mid-Market,False,9,362.24,3260.16,False
1580,2025-08-09,East,Office Supplies,Enterprise,False,5,59.2,260.48,False
454,2025-08-09,West,Electronics,Mid-Market,True,8,333.95,2671.6,False
1824,2025-08-09,East,Electronics,Enterprise,False,4,59.27,228.1895,False
1263,2025-08-10,South,Furniture,SMB,True,8,155.53,1244.24,False
361,2025-08-10,North,Electronics,Enterprise,True,1,429.2,236.06,False
109,2025-08-10,South,Apparel,SMB,False,6,166.83,1000.98,False
594,2025-08-10,South,Electronics,SMB,False,4,268.11,1072.44,False
1955,2025-08-10,West,Furniture,Mid-Market,False,8,123.53,988.24,False
924,2025-08-10,North,Office Supplies,SMB,False,5,420.38,2101.9,True
973,2025-08-10,North,Office Supplies,SMB,False,8,59.14,473.12,True
1332,2025-08-10,South,Electronics,Mid-Market,False,9,196.84,1771.56,False
735,2025-08-11,West,Apparel,SMB,False,9,220.26,1982.34,False
1256,2025-08-11,East,Electronics,Mid-Market,True,5,120.17,600.85,False
1385,2025-08-11,East,Apparel,SMB,True,8,90.78,726.24,False
368,2025-08-11,West,Electronics,Mid-Market,True,9,205.22,1846.98,False
1516,2025-08-11,West,Toys,SMB,True,3,487.6,1462.8,False
449,2025-08-11,West,Electronics,SMB,False,9,485.39,4368.51,False
1921,2025-08-11,North,Office Supplies,SMB,True,4,333.57,1334.28,True
270,2025-08-11,West,Office Supplies,Enterprise,False,3,207.58,570.8450000000001,False
1098,2025-08-11,South,Office Supplies,SMB,True,8,12.77,102.16,False
953,2025-08-11,East,Toys,SMB,False,5,332.73,1663.65,True
434,2025-08-11,East,Toys,Enterprise,False,2,148.29,326.238,False
416,2025-08-12,South,Apparel,SMB,True,2,159.65,319.3,False
1572,2025-08-12,West,Apparel,Enterprise,False,4,114.61,378.213,False
1249,2025-08-12,South,Electronics,Enterprise,True,5,260.79,1290.9105000000002,False
1261,2025-08-12,North,Toys,SMB,True,1,193.3,193.3,False
1968,2025-08-12,East,Apparel,Enterprise,False,1,470.92,518.0120000000001,False
909,2025-08-12,North,Apparel,SMB,False,5,420.88,2104.4,False
161,2025-08-12,South,Electronics,SMB,True,3,397.83,1193.49,False
522,2025-08-12,East,Toys,SMB,True,2,482.61,965.22,False
1212,2025-08-12,East,Furniture,Enterprise,True,1,400.73,220.40150000000003,False
555,2025-08-12,North,Office Supplies,SMB,True,6,293.2,1759.2,False
983,2025-08-12,South,Furniture,SMB,False,9,168.06,1512.54,False
1451,2025-08-13,East,Toys,Enterprise,True,5,63.27,313.1865,False
132,2025-08-13,East,Toys,SMB,False,2,196.49,392.98,False
140,2025-08-13,South,Toys,SMB,True,5,184.56,922.8,False
1368,2025-08-13,South,Office Supplies,Mid-Market,True,4,292.46,1169.84,False
162,2025-08-13,East,Apparel,Enterprise,True,3,58.75,161.5625,False
751,2025-08-13,North,Apparel,SMB,True,4,447.25,1789.0,False
807,2025-08-13,West,Electronics,Enterprise,False,2,208.14,343.431,False
1195,2025-08-14,North,Apparel,SMB,False,6,86.03,516.18,False
1654,2025-08-14,North,Apparel,Mid-Market,False,1,455.22,455.22,False
1201,2025-08-14,South,Electronics,Enterprise,False,2,397.63,656.0895000000002,False
1150,2025-08-14,West,Furniture,SMB,False,1,273.72,273.72,False
605,2025-08-14,East,Toys,SMB,False,7,397.22,2780.54,False
1940,2025-08-14,South,Furniture,Enterprise,False,1,221.22,121.671,False
974,2025-08-14,East,Apparel,Enterprise,False,1,174.69,192.15900000000002,False
1289,2025-08-14,West,Apparel,SMB,False,9,34.25,308.25,False
243,2025-08-14,East,Furniture,SMB,False,1,401.45,401.45,False
719,2025-08-14,East,Apparel,Enterprise,True,4,227.47,750.6510000000001,False
1738,2025-08-14,East,Furniture,SMB,False,2,67.9,135.8,False
1161,2025-08-14,South,Apparel,SMB,False,1,287.0,287.0,False
1183,2025-08-15,South,Electronics,SMB,False,7,217.94,1525.58,False
1125,2025-08-15,South,Apparel,Mid-Market,True,9,468.34,4215.06,False
1869,2025-08-15,East,Office Supplies,SMB,False,3,345.58,1036.74,False
1281,2025-08-15,North,Office Supplies,Enterprise,True,4,477.78,1576.674,False
93,2025-08-15,South,Apparel,SMB,False,7,362.32,2536.24,False
408,2025-08-15,West,Office Supplies,Enterprise,False,3,233.4,641.85,False
1117,2025-08-15,West,Furniture,Mid-Market,False,9,407.66,3668.94,False
220,2025-08-15,South,Office Supplies,Enterprise,True,2,206.8,454.96000000000004,False
1046,2025-08-15,South,Electronics,Enterprise,True,2,353.96,584.0340000000001,False
510,2025-08-15,South,Apparel,Mid-Market,False,1,263.47,263.47,False
1035,2025-08-15,North,Electronics,SMB,False,5,114.81,574.05,False
686,2025-08-15,East,Office Supplies,SMB,True,9,388.12,3493.08,False
1336,2025-08-16,South,Office Supplies,Mid-Market,True,9,320.93,2888.37,False
708,2025-08-16,West,Electronics,Enterprise,True,2,355.44,586.476,False
535,2025-08-16,South,Toys,SMB,False,6,56.4,338.4,False
831,2025-08-16,West,Office Supplies,SMB,False,3,297.26,891.78,False
1909,2025-08-16,West,Toys,Enterprise,False,4,324.96,1251.096,True
1438,2025-08-16,South,Toys,Mid-Market,True,8,378.29,3026.32,False
1585,2025-08-16,North,Office Supplies,SMB,True,2,282.75,565.5,False
941,2025-08-17,North,Apparel,SMB,False,8,102.57,820.56,False
508,2025-08-17,East,Furniture,SMB,True,9,51.47,463.23,False
1684,2025-08-17,North,Furniture,SMB,True,2,46.2,92.4,False
720,2025-08-17,East,Toys,Mid-Market,False,5,130.59,652.95,False
1837,2025-08-17,West,Toys,SMB,True,3,58.52,175.56,False
327,2025-08-17,East,Apparel,SMB,False,5,474.49,2372.45,False
786,2025-08-17,South,Electronics,SMB,False,3,153.31,459.93,False
733,2025-08-17,East,Apparel,Enterprise,True,1,290.7,319.77000000000004,True
1469,2025-08-17,East,Office Supplies,Enterprise,True,2,50.86,83.91900000000001,False
599,2025-08-17,North,Furniture,SMB,True,6,463.11,2778.66,False
1994,2025-08-17,West,Apparel,Mid-Market,False,3,205.33,615.99,False
1061,2025-08-17,North,Electronics,SMB,False,2,411.88,823.76,False
462,2025-08-18,East,Office Supplies,Enterprise,True,4,273.08,1051.358,False
1844,2025-08-18,South,Electronics,SMB,False,4,406.8,1627.2,False
239,2025-08-18,East,Office Supplies,SMB,False,8,472.18,3777.44,False
1698,2025-08-18,North,Apparel,SMB,True,6,291.78,1750.68,False
1461,2025-08-19,East,Office Supplies,Enterprise,True,3,165.1,454.02500000000003,False
1734,2025-08-19,North,Furniture,Enterprise,True,2,426.8,704.2200000000001,False
79,2025-08-19,North,Toys,SMB,True,4,43.49,173.96,False
819,2025-08-19,South,Furniture,SMB,False,4,322.11,1288.44,False
105,2025-08-19,North,Furniture,SMB,True,5,19.25,96.25,False
110,2025-08-19,North,Office Supplies,Mid-Market,True,4,28.22,112.88,False
1464,2025-08-19,West,Electronics,Mid-Market,True,5,55.29,276.45,False
694,2025-08-19,North,Furniture,Enterprise,False,1,378.17,415.987,False
1826,2025-08-19,South,Apparel,SMB,False,4,489.78,1959.12,False
130,2025-08-19,North,Toys,SMB,False,9,197.9,1781.1,False
1868,2025-08-20,South,Office Supplies,SMB,False,5,330.86,1654.3,False
1888,2025-08-20,East,Furniture,SMB,False,6,406.22,2437.32,False
1536,2025-08-20,South,Electronics,Enterprise,False,5,348.76,1726.3620000000003,True
1908,2025-08-20,East,Office Supplies,SMB,True,4,139.37,557.48,False
1683,2025-08-20,North,Office Supplies,SMB,False,5,281.13,1405.65,False
1034,2025-08-20,West,Toys,SMB,False,5,493.01,2465.05,False
648,2025-08-21,South,Electronics,SMB,False,2,284.75,569.5,False
1959,2025-08-21,East,Toys,SMB,True,4,453.13,1812.52,False
135,2025-08-21,West,Office Supplies,SMB,True,4,181.39,725.56,False
1870,2025-08-21,West,Electronics,Enterprise,True,3,466.9,1283.9750000000001,False
514,2025-08-21,South,Furniture,Enterprise,False,5,323.32,1422.6080000000002,False
146,2025-08-21,South,Office Supplies,SMB,False,6,72.09,432.54,False
257,2025-08-21,West,Electronics,Enterprise,False,1,474.98,261.23900000000003,True
430,2025-08-21,North,Furniture,Mid-Market,False,9,49.36,444.24,False
1369,2025-08-21,West,Furniture,SMB,False,7,438.3,3068.1,False
1254,2025-08-21,South,Office Supplies,SMB,False,8,355.65,2845.2,False
1260,2025-08-21,West,Apparel,SMB,True,4,207.58,830.32,False
206,2025-08-21,North,Office Supplies,Enterprise,False,4,188.5,622.0500000000001,False
704,2025-08-21,South,Office Supplies,Enterprise,False,2,423.74,932.2280000000001,False
967,2025-08-22,West,Electronics,Enterprise,True,4,12.44,47.894000000000005,False
1521,2025-08-22,South,Furniture,SMB,False,7,297.43,2082.01,False
141,2025-08-22,West,Apparel,Enterprise,False,4,310.81,1196.6185,False
1236,2025-08-23,South,Furniture,Enterprise,True,2,289.47,636.8340000000001,False
1973,2025-08-23,North,Apparel,Enterprise,True,4,436.71,1681.3335,True
455,2025-08-23,South,Furniture,Mid-Market,True,2,173.06,346.12,False
624,2025-08-23,South,Toys,SMB,False,1,26.29,26.29,False
993,2025-08-23,North,Electronics,SMB,False,4,340.27,1361.08,False
20,2025-08-24,East,Furniture,Enterprise,False,4,271.12,1043.8120000000001,False
593,2025-08-24,East,Electronics,Enterprise,True,4,218.96,722.5680000000001,False
713,2025-08-24,West,Toys,SMB,True,7,298.67,2090.69,True
1335,2025-08-24,South,Toys,SMB,False,6,45.23,271.38,False
1129,2025-08-24,South,Apparel,Enterprise,True,4,316.21,1043.4930000000002,False
1302,2025-08-24,West,Electronics,Enterprise,False,2,267.43,588.3460000000001,True
1967,2025-08-24,North,Apparel,Mid-Market,True,5,107.56,537.8,False
779,2025-08-24,South,Furniture,SMB,False,4,350.99,1403.96,False
1132,2025-08-24,North,Electronics,SMB,False,8,54.85,438.8,False
62,2025-08-25,East,Office Supplies,SMB,False,4,155.69,622.76,False
111,2025-08-25,North,Office Supplies,SMB,False,6,186.82,1120.92,False
795,2025-08-25,East,Electronics,SMB,True,6,309.1,1854.6,False
990,2025-08-25,South,Furniture,SMB,True,4,29.18,116.72,False
1218,2025-08-25,West,Furniture,SMB,False,5,170.09,850.45,False
1725,2025-08-25,East,Office Supplies,SMB,False,8,362.84,2902.72,False
340,2025-08-25,West,Toys,Enterprise,False,5,268.89,1331.0055000000002,False
1742,2025-08-25,North,Furniture,Mid-Market,False,2,417.84,835.68,False
1018,2025-08-25,South,Furniture,Mid-Market,False,1,397.74,397.74,False
1447,2025-08-25,South,Office Supplies,SMB,True,8,78.47,627.76,False
1780,2025-08-26,West,Toys,Mid-Market,False,1,343.07,343.07,False
1409,2025-08-26,South,Furniture,SMB,True,2,131.2,262.4,False
236,2025-08-26,West,Electronics,Mid-Market,True,5,341.04,1705.2,False
684,2025-08-26,North,Toys,SMB,True,7,225.6,1579.2,False
1964,2025-08-26,North,Apparel,Mid-Market,False,7,48.57,339.99,False
355,2025-08-26,South,Apparel,Mid-Market,False,6,446.72,2680.32,False
1599,2025-08-27,North,Toys,Enterprise,False,2,273.43,451.15950000000004,False
685,2025-08-27,North,Furniture,Enterprise,False,2,195.86,430.89200000000005,False
556,2025-08-27,North,Toys,Mid-Market,False,7,268.43,1879.01,False
659,2025-08-27,East,Furniture,SMB,False,3,59.93,179.79,False
1044,2025-08-27,North,Toys,SMB,False,4,112.82,451.28,False
457,2025-08-27,East,Toys,SMB,False,6,301.26,1807.56,False
940,2025-08-27,West,Toys,Enterprise,False,4,453.99,1747.8615,False
1133,2025-08-27,South,Office Supplies,SMB,True,8,137.28,1098.24,False
1755,2025-08-27,East,Electronics,SMB,False,5,125.95,629.75,False
334,2025-08-27,North,Toys,SMB,False,5,372.53,1862.65,True
626,2025-08-28,North,Apparel,Enterprise,True,5,85.74,377.25600000000003,False
541,2025-08-28,South,Office Supplies,Mid-Market,False,7,424.68,2972.76,False
177,2025-08-28,West,Toys,Enterprise,True,5,298.79,1314.6760000000002,False
1454,2025-08-28,West,Toys,Enterprise,False,4,108.99,359.6670000000001,False
1163,2025-08-29,East,Furniture,SMB,False,5,202.28,1011.4,False
106,2025-08-29,North,Furniture,SMB,False,2,72.39,144.78,False
1175,2025-08-29,East,Furniture,Enterprise,False,4,289.57,1114.8445000000002,False
1673,2025-08-29,West,Apparel,SMB,True,1,459.87,459.87,False
1616,2025-08-29,North,Toys,SMB,False,8,205.98,1647.84,False
1366,2025-08-30,South,Apparel,SMB,False,7,265.79,1860.53,False
1887,2025-08-30,North,Office Supplies,Enterprise,False,4,183.15,705.1275,False
488,2025-08-30,North,Electronics,Mid-Market,True,2,418.36,836.72,False
392,2025-08-30,South,Toys,SMB,False,9,257.27,2315.43,False
1266,2025-08-30,West,Toys,SMB,False,1,393.65,393.65,False
1649,2025-08-30,West,Electronics,Mid-Market,False,4,173.36,693.44,True
549,2025-08-30,North,Furniture,Mid-Market,False,7,498.63,3490.41,True
1851,2025-08-30,East,Apparel,Enterprise,False,2,220.04,363.06600000000003,True
37,2025-08-30,North,Apparel,SMB,False,1,311.41,311.41,False
1509,2025-08-30,East,Apparel,Mid-Market,False,3,261.88,785.64,False
1405,2025-08-31,South,Apparel,Enterprise,True,1,426.44,469.08400000000006,False
844,2025-08-31,North,Furniture,SMB,False,7,372.85,2609.95,False
1421,2025-08-31,East,Office Supplies,SMB,True,1,305.44,305.44,False
1441,2025-08-31,East,Electronics,Mid-Market,False,1,121.53,121.53,False
730,2025-08-31,North,Electronics,SMB,False,6,335.14,2010.84,False
1159,2025-08-31,East,Toys,Enterprise,True,2,69.0,113.85000000000001,False
119,2025-08-31,South,Toys,Enterprise,True,4,78.14,257.862,False
1047,2025-09-01,East,Furniture,SMB,False,9,253.1,2277.9,False
1753,2025-09-01,West,Toys,SMB,False,1,407.87,407.87,False
880,2025-09-01,East,Office Supplies,Mid-Market,True,9,399.86,3598.74,False
30,2025-09-01,North,Apparel,SMB,False,7,43.88,307.16,False
1502,2025-09-02,West,Toys,SMB,False,1,416.41,416.41,False
1128,2025-09-02,West,Furniture,Enterprise,True,5,349.7,1538.68,False
1554,2025-09-02,East,Furniture,Mid-Market,True,1,384.88,384.88,False
1843,2025-09-03,North,Toys,Mid-Market,True,3,432.63,1297.89,False
992,2025-09-03,North,Office Supplies,SMB,False,7,56.58,396.06,False
1443,2025-09-03,North,Electronics,SMB,False,4,284.34,1137.36,False
280,2025-09-03,North,Furniture,SMB,False,6,108.03,648.18,True
1040,2025-09-03,South,Electronics,SMB,False,5,445.07,2225.35,False
365,2025-09-03,North,Office Supplies,SMB,False,2,116.56,233.12,False
1121,2025-09-04,North,Furniture,Enterprise,False,5,426.24,2109.888,False
170,2025-09-04,West,Furniture,Mid-Market,False,3,140.58,421.74,False
345,2025-09-04,North,Office Supplies,SMB,True,5,381.87,1909.35,False
729,2025-09-04,West,Toys,Mid-Market,False,8,405.68,3245.44,False
936,2025-09-04,North,Apparel,SMB,True,4,462.68,1850.72,False
375,2025-09-04,South,Office Supplies,SMB,False,4,290.77,1163.08,False
1890,2025-09-04,West,Furniture,Enterprise,False,1,236.02,129.811,False
284,2025-09-04,North,Office Supplies,SMB,False,5,181.55,907.75,True
610,2025-09-04,East,Office Supplies,Enterprise,True,5,316.96,1568.952,False
1730,2025-09-05,East,Office Supplies,Mid-Market,False,6,461.37,2768.22,False
405,2025-09-06,South,Office Supplies,Enterprise,True,4,220.37,727.2210000000001,False
1745,2025-09-06,North,Apparel,SMB,False,5,468.11,2340.55,True
1238,2025-09-06,North,Apparel,SMB,False,2,421.6,843.2,False
939,2025-09-06,South,Furniture,Mid-Market,False,6,38.91,233.46,False
628,2025-09-06,North,Office Supplies,SMB,False,3,144.73,434.19,False
655,2025-09-06,West,Furniture,SMB,False,4,479.09,1916.36,False
607,2025-09-06,East,Apparel,SMB,True,8,286.53,2292.24,False
1436,2025-09-07,South,Furniture,SMB,False,9,424.57,3821.13,False
363,2025-09-07,East,Furniture,Enterprise,False,5,401.49,1766.5560000000003,True
587,2025-09-07,South,Electronics,Mid-Market,True,9,320.67,2886.03,False
369,2025-09-07,North,Apparel,Mid-Market,False,3,352.78,1058.34,False
1090,2025-09-07,North,Office Supplies,SMB,True,4,486.91,1947.64,False
1042,2025-09-07,East,Office Supplies,SMB,True,5,316.12,1580.6,False
550,2025-09-08,West,Toys,Mid-Market,True,4,392.29,1569.16,False
1120,2025-09-08,East,Furniture,Mid-Market,False,6,477.69,2866.14,True
1280,2025-09-08,North,Apparel,SMB,False,9,172.12,1549.08,False
887,2025-09-08,South,Furniture,Enterprise,False,3,27.45,75.48750000000001,False
1511,2025-09-08,East,Furniture,SMB,False,3,367.8,1103.4,False
1204,2025-09-08,West,Furniture,SMB,False,6,397.69,2386.14,False
595,2025-09-08,North,Furniture,Mid-Market,False,1,187.08,187.08,False
1392,2025-09-08,North,Apparel,SMB,False,8,143.68,1149.44,False
1495,2025-09-08,North,Electronics,SMB,False,8,277.17,2217.36,False
58,2025-09-09,West,Toys,Enterprise,True,5,493.96,2445.1020000000003,False
604,2025-09-09,South,Furniture,Enterprise,False,5,452.15,1989.46,False
65,2025-09-09,North,Electronics,SMB,True,2,420.76,841.52,False
185,2025-09-09,North,Apparel,SMB,False,3,321.07,963.21,False
1866,2025-09-09,North,Apparel,SMB,True,5,287.78,1438.9,False
196,2025-09-09,South,Furniture,SMB,True,7,355.62,2489.34,False
1816,2025-09-09,North,Toys,SMB,False,2,388.84,777.68,False
478,2025-09-09,South,Furniture,Enterprise,False,4,285.31,941.523,False
507,2025-09-09,North,Office Supplies,SMB,False,7,173.0,1211.0,False
1775,2025-09-10,North,Furniture,Mid-Market,True,2,128.63,257.26,False
668,2025-09-10,North,Office Supplies,Enterprise,True,2,287.87,633.3140000000001,False
1807,2025-09-10,South,Toys,SMB,False,6,198.63,1191.78,False
19,2025-09-10,East,Toys,SMB,False,2,441.96,883.92,True
391,2025-09-10,North,Office Supplies,Enterprise,True,1,413.0,454.3,False
265,2025-09-10,North,Furniture,SMB,True,4,95.31,381.24,False
544,2025-09-10,West,Furniture,Enterprise,True,1,297.81,327.591,False
461,2025-09-10,West,Apparel,SMB,True,4,17.79,71.16,False
848,2025-09-11,North,Office Supplies,Enterprise,True,3,450.98,1240.1950000000002,False
201,2025-09-11,South,Toys,SMB,False,9,140.97,1268.73,False
1665,2025-09-11,South,Office Supplies,Mid-Market,False,2,129.53,259.06,False
1798,2025-09-11,West,Apparel,SMB,False,6,83.61,501.66,False
219,2025-09-11,East,Furniture,Mid-Market,True,7,425.8,2980.6,False
823,2025-09-11,South,Furniture,SMB,False,3,130.49,391.47,False
360,2025-09-11,North,Toys,SMB,False,4,420.82,1683.28,False
99,2025-09-12,North,Apparel,Enterprise,True,1,302.35,166.29250000000002,False
937,2025-09-12,West,Toys,SMB,False,1,323.18,323.18,False
174,2025-09-12,East,Toys,SMB,True,8,350.45,2803.6,False
597,2025-09-12,West,Toys,Enterprise,False,1,24.98,27.478,False
1931,2025-09-12,East,Office Supplies,SMB,True,8,182.13,1457.04,False
1859,2025-09-13,West,Office Supplies,SMB,False,5,473.98,2369.9,False
546,2025-09-13,North,Electronics,Enterprise,False,4,381.94,1470.469,False
1772,2025-09-13,East,Office Supplies,SMB,True,4,375.8,1503.2,False
1923,2025-09-13,North,Furniture,SMB,True,9,365.67,3291.03,False
267,2025-09-13,North,Furniture,Enterprise,False,2,403.93,888.6460000000001,False
1832,2025-09-13,West,Furniture,Enterprise,False,4,429.59,1653.9215000000002,False
1970,2025-09-13,North,Office Supplies,SMB,True,3,351.15,1053.45,False
972,2025-09-13,West,Apparel,SMB,False,2,238.69,477.38,True
372,2025-09-14,West,Toys,SMB,False,4,44.32,177.28,False
1479,2025-09-14,North,Electronics,SMB,True,5,170.36,851.8,False
1308,2025-09-14,South,Office Supplies,SMB,True,7,394.7,2762.9,False
918,2025-09-14,West,Electronics,SMB,True,1,228.83,228.83,False
665,2025-09-14,East,Apparel,Enterprise,True,2,73.86,121.86900000000001,False
868,2025-09-14,South,Office Supplies,Mid-Market,False,8,218.04,1744.32,False
96,2025-09-14,West,Furniture,SMB,False,6,66.56,399.36,False
908,2025-09-14,West,Office Supplies,SMB,False,3,393.5,1180.5,False
1707,2025-09-15,South,Office Supplies,Enterprise,False,4,365.69,1206.777,False
15,2025-09-15,West,Furniture,SMB,False,5,300.96,1504.8,False
1936,2025-09-15,North,Furniture,Enterprise,True,5,42.88,212.25600000000003,False
1744,2025-09-15,North,Furniture,Mid-Market,False,7,461.07,3227.49,False
1245,2025-09-15,South,Toys,Enterprise,False,4,459.15,1515.1950000000002,False
376,2025-09-15,North,Office Supplies,Mid-Market,False,8,234.6,1876.8,False
1976,2025-09-15,West,Toys,Mid-Market,True,7,146.03,1022.21,False
1666,2025-09-15,East,Office Supplies,SMB,True,5,421.03,2105.15,False
590,2025-09-16,East,Office Supplies,SMB,False,3,57.87,173.61,False
136,2025-09-16,South,Apparel,SMB,False,7,163.53,1144.71,True
183,2025-09-16,East,Furniture,SMB,False,7,74.0,518.0,False
568,2025-09-16,East,Office Supplies,SMB,False,7,388.92,2722.44,False
1164,2025-09-16,South,Furniture,Enterprise,True,2,206.37,340.51050000000004,False
1703,2025-09-16,West,Office Supplies,SMB,False,8,162.83,1302.64,False
519,2025-09-16,South,Apparel,SMB,True,6,478.37,2870.22,False
761,2025-09-16,West,Electronics,SMB,False,6,464.54,2787.24,True
581,2025-09-17,West,Furniture,SMB,True,7,395.61,2769.27,False
1154,2025-09-17,North,Apparel,SMB,False,5,274.86,1374.3,False
49,2025-09-17,East,Office Supplies,Enterprise,True,5,210.98,1044.351,False
1818,2025-09-17,East,Apparel,Mid-Market,True,3,196.97,590.91,False
1819,2025-09-17,South,Apparel,SMB,False,9,258.28,2324.52,False
837,2025-09-18,North,Electronics,Enterprise,True,5,44.14,194.216,False
971,2025-09-18,North,Toys,Enterprise,False,3,92.8,255.20000000000002,False
1167,2025-09-18,South,Toys,Mid-Market,False,8,428.04,3424.32,False
1470,2025-09-18,North,Furniture,Mid-Market,True,7,420.27,2941.89,False
1915,2025-09-18,North,Furniture,Enterprise,False,3,404.1,1111.275,False
1914,2025-09-18,East,Office Supplies,Mid-Market,False,1,276.68,276.68,False
78,2025-09-18,West,Apparel,Enterprise,False,1,385.4,211.97,False
765,2025-09-18,East,Office Supplies,Enterprise,False,3,139.09,382.49750000000006,False
